commodity,year,asset,region,technology,installed,supply
heat,2025,0,R1,gasboiler,2020,61.00000000000
heat,2025,2,R1,heatpump,2020,100.00000000000
heat,2030,0,R1,gasboiler,2020,56.00000000000
heat,2030,1,R1,gasboiler,2025,29.00000000000
heat,2030,2,R1,heatpump,2020,100.00000000000
heat,2030,3,R1,heatpump,2025,32.54610000000
CO2f,2025,0,R1,gasboiler,2020,3947.31000000000
CO2f,2030,0,R1,gasboiler,2020,3623.76000000000
CO2f,2030,1,R1,gasboiler,2025,1876.59000000000
